web-scraper-order,web-scraper-start-url,recipe,recipe-href,ingredients,instructions,next,next-href
1538530637-423,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,cheese dosa recipe | cheese masala dosa recipe with red chutney,https://hebbarskitchen.com/cheese-dosa-recipe-cheese-masala-dosa/,,Instructionsfirstly heat the griddle and pour a ladleful of the dosa batter on it and spread it in a circular motion thin circle.once the dosa dries out from top add a dollop of butter.also add prepared red chutney adjust the chutney according to the spice level you are looking for.and mix red chutney and butter together.furthermore mix and spread all over the dosa.also spread 1 tbsp of prepared aloo bhaji over dosa.additionally grate cheese generously.cook till the bottom of dosa turns golden brown.then roll the dosa along with cheese - bhaji and cut half.finally cut half cheese dosa and serve immediately with chutney.,,
1538530592-366,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,methi thepla recipe | methi ka thepla recipe | methi na thepla recipe,https://hebbarskitchen.com/methi-thepla-recipe-methi-ka-thepla/,,Instructionsfirstly in a large mixing bowl take wheat flour and besan.also add chili powder turmeric sesame seeds carom seeds and salt.additionally add green chili and ginger.now add finely chopped methi leaves.give a rough mix making sure the spices are combined well.furthermore add half cup of curd and combine the dough well.additionally add some water and knead the dough.knead the dough to smooth and soft texture like of chapathi dough.add 2 tsp of oil and knead the dough for 5 more minutes.now pinch a medium sized ball dough roll and flatten it.also dust with some wheat flour.further roll it in a thin circle like chapathi or paratha.now on a hot tawa place the rolled thepla and cook for a minute.furthermore when the base is partly cooked flip the methi theplaalso brush oil / ghee and press slightly.finally serve methi thepla with raita and pickle.,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530615-396,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,rava dhokla recipe | instant sooji dhokla recipe | suji ka dhokla,https://hebbarskitchen.com/instant-rava-dhokla-recipe-sooji-dhokla/,,Instructionsfirstly in a large mixing bowl take rava and curd.additionally add sugar ginger chili paste and salt.mix well to form a thick batter.rest for 30 minutes or till rava absorbs moisture.further add water as required and mix well.get the dhokla to idli batter consistency.additionally add eno fruit salt.mix gently till the batter turns frothy.transfer to the greased plate.steam the dhokla batter for 12 minutes.prepare the tempering by heating oil.further add mustard seeds jeera sesame seeds and hing.once the mustard seeds splutter add in curry leaves and green chili.saute for a while and once the tempering splutters spread the tempering over dhokla.also sprinkle coriander leaves.and cut the dhokla to desired shape.finally serve soft and spongy rava dhokla with green chutney.,,
1538530621-405,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,mysore bonda recipe | mysore bajji recipe | ulundu bonda recipe,https://hebbarskitchen.com/mysore-bonda-recipe-mysore-bajji-recipe/,,Instructionsfirstly in a large bowl soak urad dal for 2 hours.further drain off the water completely and transfer to the blender.blend the urad dal to thick and fluffy paste adding water as required.transfer the batter to a large mixing bowl.further add rice flour ginger chili curry leaves coriander leaves pepper and salt.mix well making sure everything is combined well.dip your finger in water and scoop out the batter. wet hands prevents batter from sticking to hands. alternatively use spoon.slowly push the batter from thumb to drop the batter into hot oil.immediately as the batter falls into oil the batter turns to get round shape. if not the oil is not hot.stir occasionally fry the mysore bondas on medium flame.fry till they mysore bonda turns golden brown.immediately drain off the bondas onto kitchen towel to remove excess oil.finally serve hot mysore bonda with chutney and tea as a evening snacks.,,
1538530621-404,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,mysore bonda recipe | mysore bajji recipe | ulundu bonda recipe,https://hebbarskitchen.com/mysore-bonda-recipe-mysore-bajji-recipe/,Ingredients (1 cup = 255 ML),,,
1538530619-401,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,pesarattu recipe | moong dal dosa recipe | how to make pesarattu dosa,https://hebbarskitchen.com/pesarattu-recipe-moong-dal-dosa-recipe/,Ingredients (1 cup = 255 ML),,,
1538530633-417,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,masala oats recipe | easy homemade veg masala oats upma,https://hebbarskitchen.com/easy-homemade-veg-masala-oats-recipe/,,Instructionsfirstly heat olive oil or ghee and add cumin seeds.additionally add onions and saute well.also add ginger-garlic paste and green chilli. continue to saute.furthermore add tomato and saute till they turn soft and mushy.now add vegetables of your choice.saute for 2 minutes till they cook and also retain their crunchiness.further add chili powder garam masala and salt.saute for a minute on low flame till spices turn aromatic.further add 1 cup of rolled oats.saute for a minute this helps oats to absorb spices.additionally add 2 cups of water.mix gently without mashing the oats.cover and simmer for 5 minutes or till the oats get cooked well.transfer to the serving bowl and garnish with coriander leaves and chopped nuts.finally serve healthy masala oats along with hot masala chai.,,
1538530637-422,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,cheese dosa recipe | cheese masala dosa recipe with red chutney,https://hebbarskitchen.com/cheese-dosa-recipe-cheese-masala-dosa/,Ingredients (1 cup = 255 ML),,,
1538530604-381,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,spring dosa recipe | schezwan dosa recipe | chinese dosa recipe,https://hebbarskitchen.com/spring-dosa-recipe-chinese-schezwan-dosa/,,Instructionsschezwan noodles recipe:firstly in a large kadai or wok heat oil.further add garlic and saute well.also add spring onions and continue to sauce.now add vegetables and saute for a minute or till they shrink slightly.additionally add salt schezwan sauce soy sauce and vinegar.also add cooked rice noodles or any noodles of your choice.mix gently without breaking the rice noodles and making sure the sauce has covered uniformly. keep aside.how to prepare schezwan noodle dosa or spring dosa:pour a ladleful of the dosa batter on it and spread it in a circular motion thin circle.add a dollop of butter add schezwan sauceand mix schezwan sauce and butter together and spread.also spread 2 tbsp of prepared schezwan noodles at one side.cook till the bottom of dosa turns golden brown.then roll the dosa along with noodles.finally cut half schezwan noodle dosa or spring dosa and serve immediately with tomato sauce.,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530617-398,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,parotta recipe | kerala paratha recipe | malabar paratha recipe,https://hebbarskitchen.com/parotta-recipe-kerala-paratha-malabar/,Ingredients (1 cup = 255 ML),,,
1538530633-415,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,masala oats recipe | easy homemade veg masala oats upma,https://hebbarskitchen.com/easy-homemade-veg-masala-oats-recipe/,Ingredients (1 cup = 255 ML) 2 tsp olive oil / ghee ½ tsp cumin / jeera 1 green chilli slit ½ onion finely chopped 1 tsp ginger-garlic paste / adrak-lasun ka paste 1 to mato finely chopped 3 beans finely chopped ½ capsicum finely chopped ¼ cup peas fresh / frozen 1 carrot finely chopped ½ tsp kashmiri red chili powder / lal mirch powder ¼ tsp turmeric / haldi salt to taste ½ tsp garam masala powder 1 cup rolled oats 2 cups water adjust to consistency 2 tsp coriander leaves finely chopped few cashews chopped,,,
1538530598-373,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,banana bread recipe | eggless banana bread recipe | vegan banana bread,https://hebbarskitchen.com/eggless-vegan-banana-bread-recipe/,Ingredients (1 cup = 255 ML) 3 banana ripped ¾ cup sugar or 1 cup depending on sweetness of banana ½ cup oil or butter 1 tsp vanilla extract ¾ cup maida / plain flour / all-purpose flour ¾ cup wheat flour / atta 1 tsp baking powder 1 tsp baking soda / sodium bicarbonate ¼ tsp cinnamon powder / dalchini powder pinch of salt ½ cup walnut / akharot,,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530624-407,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,poha recipe | aloo poha recipe | aloo kandha poha | batata poha recipe,https://hebbarskitchen.com/poha-recipe-aloo-poha-batata-poha-recipe/,Ingredients (1 cup = 255 ML),,,
1538530596-370,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,veg frankie recipe | veg kathi roll recipe | veg frankie roll recipe,https://hebbarskitchen.com/veg-frankie-recipe-kathi-frankie-roll/,"Ingredients (1 cup = 255 ML)for aloo stuffing: 2 tsp oil ½ capsicum thinly sliced 2 potatoes boiled, peeled and mashed ¾ cup paneer / cottage cheese crumbled 1 tsp kashmiri chili powder / lal mirch powder ½ tsp garam masala powder ½ tsp chaat masala salt to tasteother ingredients: 2 tsp butter 3 chapathi or wraps 6 tsp tomato sauce ½ cup lettuce thinly chopped 1 carrot thinly chopped ½ onion thinly sliced 3 tsp green chutney",,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530624-406,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,poha recipe | aloo poha recipe | aloo kandha poha | batata poha recipe,https://hebbarskitchen.com/poha-recipe-aloo-poha-batata-poha-recipe/,Ingredients (1 cup = 255 ML) 1 cup thick poha / beaten rice / flattened rice / aval / avalakki water for soaking ½ tsp sugar salt to taste 3 tsp oil 1 tsp mustard seeds / rai ½ tsp cumin seeds / jeera pinch of hing / asafoetida few curry leaves / kadi patta 1 small onion finely chopped 1 green chilli finely chopped ½ tsp turmeric / haldi 1 inch ginger finely chopped 1 small potato finely chopped 2 tbsp roasted peanuts 1 tbsp coriander leaves finely chopped 1 tbsp lemon juice,,,
1538530602-378,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,baked vada pav recipe | masala bun recipe | masala bun recipe,https://hebbarskitchen.com/baked-vada-pav-recipe-ladi-pav-recipe/,,Instructionsfirstly activate the yeast in milk or water.later add maida add salt. knead the dough for 10 minutes.furthermore add 2 tbsp of butter and knead for another 5 minutes.tuck the dough well till there are smooth.cover and rest the dough in warm place for 2 hours to ferment.further punch the dough to remove the excess air incorporated in the dough.combine the dough further knead for a minute.tuck the dough to form a ball.cut into equal 6 pieces and make a ball out of it.add dry garlic powder at the centre.and place the prepared aloo masala.stuff and seal the corner.place the prepared stuffed pav balls into the loaf tray.cover and rest for 1 hour .furthermore brush with milk.and bake at 180 degree celsius for 25 minutes.finally allow it to cool completely before serving.,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530596-371,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,veg frankie recipe | veg kathi roll recipe | veg frankie roll recipe,https://hebbarskitchen.com/veg-frankie-recipe-kathi-frankie-roll/,Ingredients (1 cup = 255 ML),,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530604-379,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,spring dosa recipe | schezwan dosa recipe | chinese dosa recipe,https://hebbarskitchen.com/spring-dosa-recipe-chinese-schezwan-dosa/,Ingredients (1 cup = 255 ML)for schezwan noodles: 2 tsp oil 2 cloves garlic finely chopped 3 stem spring onions finely chopped 1 small capsicum thinly sliced 1 carrot thinly shredded ½ cup cabbage thinly shredded 1 tbsp schezwan sauce 1 tsp soy sauce salt to taste 1 tsp vinegar 1 rice noodles / maggie / any noodles cookedfor dosa: 4 cup dosa batter 3 tbsp butter 3 tsp schezwan sauce,,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530610-390,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,semiya idli recipe | vermicelli instant idli recipe | rava semiya idli recipe,https://hebbarskitchen.com/instant-vermicelli-semiya-idli-recipe/,,Instructionsfirstly dry roast rava on low flame till they turn aromatic.furthermore roast semiya with a tsp of oil till they turn crisp and slightly golden brown.additionally add curd.meanwhile prepare the tempering by heating oil mustard seeds urad dal chana dal and hing.also add green chili ginger and curry leaves.additionally add turmeric and saute till it splutter.pour the tempering into the same bowl.also add coriander leaves salt and mix well.furthermore add water as required and mix well.rest the batter for 20 minutes.just before steaming add a pinch of baking soda and mix well till it turns frothy.pour the batter immediately into the idli plate. do not rest the batter.also as other idlis you have to steam it for 8-10 mins on medium flame.finally serve hot with coconut chutney and sambar.,12,https://hebbarskitchen.com/recipes/breakfast-recipes/page/12/
1538530635-420,https://hebbarskitchen.com/recipes/breakfast-recipes/page/11/,macaroni recipe | macaroni pasta recipe | indian recipe of macaroni,https://hebbarskitchen.com/macaroni-recipe-macaroni-pasta-recipe/,,Instructionsfirstly heat a large kadai with oil and saute garlic.furthermore add in onions and saute well.additionally add in tomatoes and saute till they turn soft and mushy.now add vegetables of your choice.saute for 2 minutes or till vegetables are half cooked.now add in ½ tsp chili powder ½ tsp aamchur and salt to taste.saute on low flame till the spices gets cooked well.additionally add in 2-3 tbsp tomato sauce and ½ tsp crushed pepper. give a good mix.furthermore add cooked macaroni.mix gently coating the masala sauce well.transfer to the serving bowl and grate cheese.finally serve veg macaroni garnished with chopped spring onions for your breakfast.,,
